t,e_norm,omega_norm,q0,q1,q2,q3,omega0,omega1,omega2,u0,u1,u2
3.8349999999996887,0.005993829999907662,0.008581009473376996,0.9999820368396286,-0.005683850952243266,0.0018684339098633536,-0.0003588748318691905,0.00822550367911238,0.000825768440870464,-0.0023006345405467673,0.006284396450748304,-0.009125272521194341,0.006036768408570297
3.8359999999996885,0.005990125334278444,0.008586320935945097,0.9999820590383008,-0.005679738309861379,0.001868836495725536,-0.0003600338929903041,0.008233359646481924,0.0008166356034626984,-0.0022956050265429484,0.006252233946481667,-0.00910861718982754,0.0060313456250471135
3.8369999999996884,0.005986416162139113,0.008591613149253772,0.9999820812502261,-0.005675621746458764,0.0018692345322487702,-0.00036119042192932563,0.008241175404458201,0.0008075194307475464,-0.002290580020071045,0.0062201361769186544,-0.009091976990490174,0.006025921727859393
3.8379999999996883,0.0059827025026042,0.008596886054786684,0.99998210347524,-0.0056715012821248615,0.0018696280277409156,-0.00036234442097019334,0.008248951033992959,0.0007984199076463889,-0.002285559522052793,0.006188103060513529,-0.00907535192625644,0.006020496727986359
3.838999999999688,0.005978984374754725,0.008602139594961127,0.9999821257131782,-0.005667376936908649,0.0018700169905023392,-0.0003634958923972526,0.008256686615935909,0.0007893370190771717,-0.002280543533401015,0.006156134515762777,-0.0090587420001637,0.0060150706363910405
3.839999999999688,0.005975261797638224,0.008607373713119459,0.9999821479638773,-0.005663248730818691,0.0018704014288259147,-0.00036464483849525154,0.008264382231034786,0.0007802707499544431,-0.0022755320550196367,0.006124230461205193,-0.009042147215212544,0.006009643464020279
3.840999999999688,0.005971534790268757,0.008612588353520608,0.999982170227174,-0.005659116683823196,0.0018707813509970203,-0.00036579126154933706,0.008272037959935395,0.000771221085189392,-0.0022705250878036942,0.006092390815421993,-0.009025567574366865,0.006004215221804736
3.841999999999688,0.005967803371626949,0.008617783461331654,0.9999821925029053,-0.00565498081585006,0.0018711567652935368,-0.0003669351638450501,0.008279653883181665,0.000762188009689886,-0.002265522632639351,0.00606061549703691,-0.00900900308055392,0.005998785920658902
3.8429999999996878,0.005964067560659989,0.008622958982619493,0.9999822147909092,-0.005650841146786923,0.001871527679985846,-0.0003680765476683217,0.008287230081215706,0.0007531715083605088,-0.0022605246904039062,0.006028904424716281,-0.008992453736664402,0.005993355571481099
3.8439999999996877,0.005960327376281663,0.008628114864342548,0.9999822370910234,-0.005646697696481216,0.0018718941033368285,-0.0003692154153054686,0.008294766634377856,0.0007441715661025982,-0.00225553126196581,0.00599725751716915,-0.00897591954555251,0.0059879241851534945
3.8449999999996876,0.005956582837372376,0.00863325105434258,0.9999822594030865,-0.005642550484740214,0.001872256043601862,-0.00037035176904318893,0.008302263622906743,0.000735188167814284,-0.0022505423481846733,0.00596567469314737,-0.008959400510036016,0.005982491772542103
3.8459999999996874,0.005952833962779168,0.008638367501336557,0.9999822817269373,-0.005638399531331088,0.0018726135090288201,-0.000371485611168558,0.008309721126939328,0.0007262212983905247,-0.002245557949911282,0.005934155871445697,-0.00894289663289633,0.005977058344496796
3.8469999999996873,0.005949080771315742,0.008643464154908584,0.9999823040624152,-0.005634244855980954,0.00187296650785807,-0.000372616943969024,0.008317139226510971,0.0007172709427231465,-0.0022405780679876077,0.005902700970901873,-0.008926407916878574,0.005971623911851312
3.8479999999996872,0.005945323281762478,0.008648540965501923,0.9999823264093599,-0.0056300864783769234,0.001873315048322471,-0.0003737457697324039,0.008324518001555477,0.0007083370857008794,-0.002235602703246821,0.005871309910396739,-0.008909934364691643,0.005966188485423258
3.848999999999687,0.0059415615128664565,0.008653597884411064,0.9999823487676114,-0.0056259244181661545,0.0018736591386473722,-0.00037487209074687876,0.00833185753190515,0.0006994197122093955,-0.0022306318565133037,0.005839982608854318,-0.00889347597900828,0.005960752076014123
3.849999999999687,0.005937795483341488,0.008658634863773886,0.9999823711370106,-0.005621758694955906,0.0018739987870506124,-0.0003759959093009903,0.00833915789729085,0.0006905188071313457,-0.0022256655286026594,0.005808718985241924,-0.008877032762465141,0.00595531469440928
3.850999999999687,0.005934025211868126,0.008663651856563858,0.9999823935173984,-0.005617589328313583,0.0018743340017425164,-0.0003771172276836358,0.008346419177342048,0.0006816343553463974,-0.0022207037203217277,0.005777518958570236,-0.00886060471766286,0.0059498763513779985
3.851999999999687,0.0059302507170936915,0.008668648816582332,0.9999824159086161,-0.00561341633776679,0.0018746647909258947,-0.00037823604818406416,0.008353641451586876,0.0006727663417312714,-0.0022157464324685954,0.005746382447893408,-0.008844191847166121,0.005944437057673448
3.8529999999996867,0.005926472017632297,0.008673625698450895,0.9999824383105057,-0.0056092397428033815,0.0018749911627960413,-0.000379352373091872,0.008360824799452184,0.0006639147511597794,-0.002210793665832609,0.0057153093723091575,-0.008827794153503724,0.005938996824032706
3.8539999999996866,0.005922689132064869,0.008678582457603787,0.9999824607229094,-0.005605059562871514,0.0018753131255407323,-0.00038046620469699903,0.008367969300263598,0.0006550795685028605,-0.0022058454211943868,0.00568429965095886,-0.00881141163916865,0.00593355566117677
3.8549999999996865,0.0059189020789391636,0.00868351905028038,0.99998248314567,-0.005600875817379694,0.0018756306873402245,-0.00038157754528972393,0.008375075033245569,0.0006462607786286187,-0.0022009016993258315,0.00565335320302764,-0.008795044306618136,0.0059281135798105586
3.8559999999996863,0.005915110876769802,0.008688435433517735,0.9999825055786304,-0.005596688525696831,0.0018759438563672535,-0.0003826863971606603,0.00838214207752143,0.0006374583664023593,-0.002195962500990142,0.005622469947744464,-0.008778692158273732,0.005922670590622925
3.8569999999996862,0.005911315544038282,0.00869333156514322,0.9999825280216345,-0.0055924977071522865,0.001876252640787032,-0.0003837927626007523,0.008389170512113455,0.0006286723166866263,-0.002191027826941825,0.005591649804382235,-0.00876235519652138,0.005917226704286659
3.857999999999686,0.005907516099193003,0.008698207403767182,0.999982550474526,-0.0055883033810359235,0.001876557048757249,-0.00038489664390127043,0.008396160415942907,0.0006199026143412387,-0.002186097677926709,0.005560892692257881,-0.008746033423711472,0.005911781931458499
3.858999999999686,0.005903712560649293,0.008703062908775695,0.9999825729371494,-0.005584105566598161,0.0018768570884280672,-0.0003859980433538075,0.008403111867830097,0.0006111492442233274,-0.002181172054681954,0.005530198530732451,-0.008729726842158923,0.0059063362827791385
3.859999999999686,0.005899904946789426,0.008707898040323372,0.9999825954093496,-0.005579904283050022,0.0018771527679421226,-0.0003870969632502742,0.00841002494649444,0.0006024121911873719,-0.0021762509579360666,0.005499567239211207,-0.008713435454143234,0.00590088976887323
3.860999999999686,0.005896093275962651,0.008712712759326235,0.9999826178909716,-0.005575699549563181,0.0018774440954345219,-0.0003881934058828951,0.008416899730554511,0.0005936914400852367,-0.0021713343884089097,0.005468998737143706,-0.008697159261908562,0.0058954424003494
3.8619999999996857,0.005892277566485211,0.008717507027454644,0.9999826403818616,-0.005571491385270024,0.0018777310790328433,-0.0003892873735442047,0.008423736298528096,0.0005849869757662079,-0.0021664223468117155,0.005438492944023904,-0.00868089826766379,0.00588999418780025
3.8629999999996856,0.005888457836640368,0.008722280807126299,0.9999826628818652,-0.005567279809263684,0.0018780137268571315,-0.00039037886852704253,0.008430534728832251,0.0005762987830770294,-0.002161514833847099,0.0054080497793902345,-0.008664652473582585,0.005884545141802368
3.8639999999996855,0.005884634104678423,0.008727034061499297,0.9999826853908292,-0.005563064840598107,0.0018782920470198994,-0.0003914678931245497,0.008437295099783361,0.0005676268468619395,-0.0021566118502090673,0.005377669162825706,-0.008648421881803477,0.005879095272916334
3.8649999999996854,0.005880806388816745,0.008731766754465251,0.9999827079086004,-0.005558846498288091,0.0018785660476261245,-0.0003925544496301643,0.008444017489597189,0.0005589711519627073,-0.002151713396583035,0.005347351013957984,-0.008632206494429914,0.005873644591686727
3.8659999999996852,0.005876974707239793,0.008736478850642469,0.9999827304350263,-0.005554624801309341,0.0018788357367732495,-0.0003936385403376176,0.008450701976388936,0.0005503316832186684,-0.0021468194736458347,0.005317095252459492,-0.008616006313530334,0.005868193108642139
3.866999999999685,0.005873139078099135,0.00874117031536919,0.9999827529699546,-0.005550399768598521,0.0018791011225511797,-0.00039472016754092963,0.008457348638173297,0.0005417084254667617,-0.0021419300820657286,0.005286901798047489,-0.008599821341138241,0.0058627408342951754
3.867999999999685,0.005869299519513479,0.008745841114696892,0.9999827755132337,-0.0055461714190533,0.0018793622130422816,-0.0003957993335344051,0.008463957552864516,0.0005331013635415647,-0.002137045222502422,0.005256770570484168,-0.008583651579252255,0.005857287779142464
3.868999999999685,0.005865456049568692,0.008750491215383648,0.999982798064712,-0.005541939771532405,0.0018796190163213823,-0.0003968760406126292,0.008470528798276443,0.0005245104822753303,-0.002132164895607075,0.005226701489576734,-0.00856749702983619,0.005851833953664666
3.869999999999685,0.005861608686317825,0.008755120584887538,0.9999828206242388,-0.005537704844855672,0.0018798715404557676,-0.00039795029107046373,0.008477062452122593,0.0005159357664980222,-0.0021272891020223143,0.0051966944751775,-0.008551357694819114,0.0058463793683264835
3.8709999999996847,0.00585775744778114,0.008759729191360133,0.9999828431916635,-0.0055334666578040915,0.0018801197935051808,-0.00039902208720304265,0.008483558592016197,0.000507377201037351,-0.002122417842382246,0.005166749447183972,-0.008535233576095425,0.005840924033576663
3.8719999999996846,0.00585390235194613,0.00876431700364002,0.999982865766836,-0.005529225229119865,0.0018803637835218216,-0.0004000914313057681,0.008490017295470264,0.0004988347707188099,-0.002117551117312467,0.005136866325538933,-0.008519124675524906,0.005835467959848007
3.8729999999996845,0.005850043416767543,0.008768883991246399,0.9999828883496068,-0.005524980577506451,0.0018806035185503448,-0.0004011583256743063,0.008496438639897632,0.0004903084603657106,-0.002112688927430078,0.005107045030230541,-0.008503030994932801,0.005830011157557382
3.8739999999996844,0.005846180660167413,0.008773430124372726,0.9999829109398265,-0.005520732721628616,0.001880839006627859,-0.00040222277260458343,0.008502822702611032,0.0004817982547992184,-0.0021078312733436954,0.005077285481292399,-0.008486952536109873,0.005824553637105725
3.8749999999996843,0.005842314100035079,0.008777955373880429,0.9999829335373464,-0.005516481680112484,0.0018810702557839256,-0.0004032847743927814,0.008509169560823142,0.0004733041388383888,-0.002102978155653463,0.005047587598803652,-0.00847088930081248,0.005819095408878051
3.875999999999684,0.005838443754227207,0.00878245971129264,0.9999829561420179,-0.005512227471545588,0.0018812972740405568,-0.00040434433333533395,0.008515479291646639,0.00046482609730020196,-0.002098129574951064,0.005017951302889075,-0.00845484129076263,0.005813636483243464
3.876999999999684,0.005834569640567826,0.008786943108788043,0.9999829787536934,-0.00550797011447692,0.0018815200694122158,-0.0004054014517289224,0.008521751972094264,0.00045636411499959894,-0.0020932855318197344,0.004988376513719153,-0.008438808507648062,0.005808176870555158
3.877999999999684,0.005830691776848336,0.008791405539194719,0.9999830013722251,-0.005503709627416979,0.0018817386499058145,-0.0004064561318704716,0.008527987679078875,0.00044791817674951656,-0.0020884460268342743,0.004958863151510166,-0.00842279095312229,0.0058027165811504345
3.878999999999684,0.00582681018082755,0.008795846975984085,0.999983023997466,-0.0054994460288378235,0.0018819530235207127,-0.00040750837605714593,0.008534186489413509,0.0004394882673609231,-0.0020836110605610596,0.004929411136524276,-0.008406788628804698,0.005797255625350703
3.8799999999996837,0.00582292487023171,0.00880026739326486,0.9999830466292695,-0.00549517933717312,0.0018821631982487174,-0.0004085581865863451,0.00854034847981143,0.00043107437164285325,-0.002078780633558055,0.004900020389069622,-0.008390801536280575,0.005791794013461491
3.8809999999996836,0.005819035862754509,0.00880466676577711,0.9999830692674893,-0.005490909570818192,0.0018823691820740805,-0.0004096055657557001,0.008546473726886194,0.0004226764744024435,-0.0020739547463748263,0.0048706908295003785,-0.008374829677101209,0.005786331755772453
3.8819999999996835,0.005815143176057123,0.008809045068886318,0.9999830919119794,-0.0054866367481300705,0.0018825709829734991,-0.00041065051586306915,0.00855256230715171,0.00041429456044496724,-0.002069133399552551,0.004841422378216862,-0.008358873052783931,0.005780868862557379
3.8829999999996834,0.005811246827768235,0.008813402278577536,0.9999831145625944,-0.005482360887427546,0.0018827686089161134,-0.00041169303920653356,0.008558614297022288,0.0004059286145738696,-0.0020643165936240324,0.004812214955665608,-0.008342931664812193,0.005775405344074199
3.8839999999996833,0.00580734683548406,0.00881773837144956,0.9999831372191895,-0.005478082006991217,0.0018829620678635073,-0.0004127331380843941,0.008564629772812703,0.0003975786215908027,-0.0020595043291137096,0.0047830684823394615,-0.008327005514635635,0.005769941210564996
3.884999999999683,0.005803443216768366,0.008822053324709181,0.9999831598816201,-0.005473800125063538,0.0018831513677697047,-0.0004137708147951662,0.008570608810738255,0.00038924456629566034,-0.0020546966065376725,0.004753982878777641,-0.00831109460367014,0.00576447647225601
3.885999999999683,0.005799535989152507,0.008826347116165478,0.999983182549742,-0.00546951525984887,0.0018833365165811704,-0.00041480607163757655,0.008576551486914823,0.00038092643348661294,-0.0020498934264036707,0.004724958065565835,-0.008295198933297908,0.0057590111393576475
3.886999999999683,0.0057956251701354435,0.008830619724224152,0.9999832052234114,-0.005465227429513535,0.0018835175222368093,-0.0004158389109105587,0.008582457877358922,0.0003726242079601423,-0.002045094789211128,0.004695993963336295,-0.008279318504867522,0.0057535452220644915
3.887999999999683,0.005791710777183767,0.008834871127881925,0.9999832279024852,-0.005460936652185855,0.0018836943926679635,-0.0004168693349132491,0.008588328057987767,0.00036433787451107646,-0.0020403006954511542,0.004667090492767888,-0.008263453319694006,0.005748078730555305
3.8889999999996827,0.005787792827731733,0.008839101306720986,0.9999832505868202,-0.005456642945956214,0.0018838671357984133,-0.00041789734594498314,0.008594162104619328,0.0003560674179326239,-0.0020355111456065553,0.0046382475745862,-0.008247603379058902,0.005742611674993043
3.8899999999996826,0.005783871339181278,0.008843310240903478,0.9999832732762743,-0.005452346328877099,0.0018840357595443758,-0.0004189229463052912,0.008599960092972389,0.0003478128230164086,-0.002030726140151848,0.004609465129563617,-0.00823176868421032,0.005737144065524861
3.8909999999996825,0.005779946328902054,0.008847497911166043,0.9999832959707053,-0.005448046818963153,0.0018842002718145034,-0.0004199461382938944,0.008605722098666604,0.00033957407455250424,-0.0020259456795532708,0.0045807430785194045,-0.008215949236363021,0.005731675912282119
3.8919999999996824,0.0057760178142314475,0.008851664298814416,0.9999833186699716,-0.005443744434191225,0.001884360680509883,-0.00042096692421070075,0.008611448197222564,0.00033135115732946886,-0.002021169764268796,0.004552081342319773,-0.00820014503669847,0.005726207225380395
3.8929999999996823,0.00577208581247461,0.008855809385718052,0.999983341373932,-0.005439439192500418,0.001884516993524036,-0.0004219853063558011,0.008617138464061843,0.000323144056134379,-0.0020163983947481417,0.004523479841877988,-0.008184356086364902,0.005720738014919488
